x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY
-122.551,49.144666666666666,,,,,,10,BC,,0,2023-05-10 00:00:00,,,4,0,,0,0,,7,14,FORT LANGLEY TELEGRAPH TRAIL,,5,,21,,,2023,1102912.2023.5.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2023-05-11 00:00:00,,,2.5,0,,0,0,,7.5,15.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,23.5,,,2023,1102912.2023.5.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2023-05-12 00:00:00,,,0,0.3,,0,0,,9.5,18.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,27,,,2023,1102912.2023.5.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2023-05-13 00:00:00,,,0,3.5,,0,0,,11.5,21.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,31.5,,,2023,1102912.2023.5.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2023-05-14 00:00:00,,,0,6.5,,0,0,,16.5,24.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,32.5,,,2023,1102912.2023.5.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2023-05-15 00:00:00,,,0,5.5,,0,0,,15,23.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,32,,,2023,1102912.2023.5.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2023-05-16 00:00:00,,,0,1.3,,0,0,,15.5,19.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,23,,,2023,1102912.2023.5.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2023-05-17 00:00:00,,,0,2,,0,0,,13,20,FORT LANGLEY TELEGRAPH TRAIL,,5,,27,,,2023,1102912.2023.5.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2023-05-18 00:00:00,,,0,3,,0,0,,14,21,FORT LANGLEY TELEGRAPH TRAIL,,5,,28,,,2023,1102912.2023.5.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2023-05-19 00:00:00,,,0,1.5,,0,0,,12.5,19.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,26.5,,,2023,1102912.2023.5.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2023-05-20 00:00:00,,,0,0.5,,0,0,,12.5,18.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,24.5,,,2023,1102912.2023.5.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2023-05-21 00:00:00,,,2.7,0,,4.6,4.6,,11.5,15.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,19,,,2023,1102912.2023.5.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2023-05-22 00:00:00,,,5.7,0,,0.2,0.2,,10,12.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,14.5,,,2023,1102912.2023.5.22,1102912,,,0,
-122.551,49.144666666666666,,T,,,,23,BC,,0,2023-05-23 00:00:00,,,5.7,0,,0,0,,9.5,12.3,FORT LANGLEY TELEGRAPH TRAIL,,5,T,15,,,2023,1102912.2023.5.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2023-05-24 00:00:00,,,3.2,0,,0,0,,9,14.8,FORT LANGLEY TELEGRAPH TRAIL,,5,,20.5,,,2023,1102912.2023.5.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2023-05-26 00:00:00,,,0,1.5,,0,0,,12,19.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,27,,,2023,1102912.2023.5.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2023-05-27 00:00:00,,,0,0,,0,0,,11.5,18,FORT LANGLEY TELEGRAPH TRAIL,,5,,24.5,,,2023,1102912.2023.5.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2023-05-28 00:00:00,,,1.5,0,,0,0,,11.5,16.5,FORT LANGLEY TELEGRAPH TRAIL,,5,,21.5,,,2023,1102912.2023.5.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2023-05-29 00:00:00,,,2.7,0,,0,0,,9.5,15.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,21,,,2023,1102912.2023.5.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2023-05-30 00:00:00,,,4,0,,0,0,,8.5,14,FORT LANGLEY TELEGRAPH TRAIL,,5,,19.5,,,2023,1102912.2023.5.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,31,BC,,0,2023-05-31 00:00:00,,,5.7,0,,0,0,,6.5,12.3,FORT LANGLEY TELEGRAPH TRAIL,,5,,18,,,2023,1102912.2023.5.31,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2023-06-01 00:00:00,,,3.5,0,,0,0,,8,14.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,21,,,2023,1102912.2023.6.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2023-06-02 00:00:00,,,2.5,0,,0,0,,8.5,15.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,22.5,,,2023,1102912.2023.6.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2023-06-03 00:00:00,,,1.7,0,,0,0,,9.5,16.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,23,,,2023,1102912.2023.6.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2023-06-04 00:00:00,,,2.7,0,,0,0,,9,15.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,21.5,,,2023,1102912.2023.6.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2023-06-05 00:00:00,,,3.2,0,,0,0,,6.5,14.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,23,,,2023,1102912.2023.6.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2023-06-06 00:00:00,,,0,0,,0,0,,6.5,18,FORT LANGLEY TELEGRAPH TRAIL,,6,,29.5,,,2023,1102912.2023.6.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2023-06-07 00:00:00,,,0,2.5,,0,0,,11,20.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,30,,,2023,1102912.2023.6.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2023-06-08 00:00:00,,,0,0.5,,0,0,,12.5,18.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,24.5,,,2023,1102912.2023.6.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2023-06-09 00:00:00,,,3.2,0,,16.4,16.4,,13.5,14.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,16,,,2023,1102912.2023.6.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2023-06-10 00:00:00,,,4.7,0,,3.2,3.2,,11.5,13.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,15,,,2023,1102912.2023.6.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2023-06-11 00:00:00,,,0,0.8,,0,0,,14,18.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,23.5,,,2023,1102912.2023.6.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2023-06-12 00:00:00,,,0,2,,0,0,,12.5,20,FORT LANGLEY TELEGRAPH TRAIL,,6,,27.5,,,2023,1102912.2023.6.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2023-06-13 00:00:00,,,2,0,,2.4,2.4,,12.5,16,FORT LANGLEY TELEGRAPH TRAIL,,6,,19.5,,,2023,1102912.2023.6.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2023-06-14 00:00:00,,,1.5,0,,2.4,2.4,,13.5,16.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,19.5,,,2023,1102912.2023.6.14,1102912,,,0,
-122.551,49.144666666666666,,T,,,,15,BC,,0,2023-06-15 00:00:00,,,2.2,0,,0,0,,10,15.8,FORT LANGLEY TELEGRAPH TRAIL,,6,T,21.5,,,2023,1102912.2023.6.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2023-06-16 00:00:00,,,1.5,0,,1.4,1.4,,14,16.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,19,,,2023,1102912.2023.6.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2023-06-17 00:00:00,,,3.5,0,,3.6,3.6,,11.5,14.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,17.5,,,2023,1102912.2023.6.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2023-06-18 00:00:00,,,5.7,0,,7.4,7.4,,8.5,12.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,16,,,2023,1102912.2023.6.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2023-06-19 00:00:00,,,7.5,0,,8.8,8.8,,9,10.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,12,,,2023,1102912.2023.6.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2023-06-20 00:00:00,,,5.7,0,,0.6,0.6,,10,12.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,14.5,,,2023,1102912.2023.6.20,1102912,,,0,
-122.551,49.144666666666666,,T,,,,21,BC,,0,2023-06-21 00:00:00,,,3,0,,0,0,,12.5,15,FORT LANGLEY TELEGRAPH TRAIL,,6,T,17.5,,,2023,1102912.2023.6.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2023-06-22 00:00:00,,,0.5,0,,0,0,,9.5,17.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,25.5,,,2023,1102912.2023.6.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2023-06-23 00:00:00,,,0,1.3,,0,0,,12,19.3,FORT LANGLEY TELEGRAPH TRAIL,,6,,26.5,,,2023,1102912.2023.6.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2023-06-24 00:00:00,,,1.2,0,,0,0,,13,16.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,20.5,,,2023,1102912.2023.6.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,25,BC,,0,2023-06-25 00:00:00,,,0,0,,0,0,,10.5,18,FORT LANGLEY TELEGRAPH TRAIL,,6,,25.5,,,2023,1102912.2023.6.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2023-06-26 00:00:00,,,0,0.5,,0,0,,12.5,18.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,24.5,,,2023,1102912.2023.6.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2023-06-27 00:00:00,,,0,0,,0,0,,12,18,FORT LANGLEY TELEGRAPH TRAIL,,6,,24,,,2023,1102912.2023.6.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2023-06-28 00:00:00,,,0,1.8,,0,0,,13.5,19.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,26,,,2023,1102912.2023.6.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2023-06-29 00:00:00,,,0,2.8,,0,0,,15.5,20.8,FORT LANGLEY TELEGRAPH TRAIL,,6,,26,,,2023,1102912.2023.6.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2023-06-30 00:00:00,,,0,1.5,,0,0,,12.5,19.5,FORT LANGLEY TELEGRAPH TRAIL,,6,,26.5,,,2023,1102912.2023.6.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2023-07-01 00:00:00,,,0.5,0,,0,0,,10,17.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,25,,,2023,1102912.2023.7.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2023-07-02 00:00:00,,,0,1,,0,0,,12,19,FORT LANGLEY TELEGRAPH TRAIL,,7,,26,,,2023,1102912.2023.7.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2023-07-03 00:00:00,,,0,3.3,,0,0,,13.5,21.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,29,,,2023,1102912.2023.7.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2023-07-04 00:00:00,,,0,4.3,,0,0,,13.5,22.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,31,,,2023,1102912.2023.7.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2023-07-05 00:00:00,,,0,5.5,,0,0,,16,23.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,31,,,2023,1102912.2023.7.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2023-07-06 00:00:00,,,0,4,,0,0,,15,22,FORT LANGLEY TELEGRAPH TRAIL,,7,,29,,,2023,1102912.2023.7.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2023-07-07 00:00:00,,,0,3.5,,0,0,,16,21.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,27,,,2023,1102912.2023.7.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2023-07-08 00:00:00,,,0,0.3,,0,0,,13.5,18.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,23,,,2023,1102912.2023.7.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2023-07-09 00:00:00,,,0,2,,0,0,,13,20,FORT LANGLEY TELEGRAPH TRAIL,,7,,27,,,2023,1102912.2023.7.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2023-07-10 00:00:00,,,1.5,0,,0,0,,12.5,16.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,20.5,,,2023,1102912.2023.7.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2023-07-11 00:00:00,,,0,1.8,,0,0,,15,19.8,FORT LANGLEY TELEGRAPH TRAIL,,7,,24.5,,,2023,1102912.2023.7.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2023-07-12 00:00:00,,,0,1.5,,0,0,,13.5,19.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,25.5,,,2023,1102912.2023.7.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2023-07-13 00:00:00,,,0,2,,0,0,,13,20,FORT LANGLEY TELEGRAPH TRAIL,,7,,27,,,2023,1102912.2023.7.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2023-07-14 00:00:00,,,0,2.8,,0,0,,12.5,20.8,FORT LANGLEY TELEGRAPH TRAIL,,7,,29,,,2023,1102912.2023.7.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2023-07-15 00:00:00,,,0,4.5,,0,0,,13.5,22.5,FORT LANGLEY TELEGRAPH TRAIL,,7,,31.5,,,2023,1102912.2023.7.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2023-07-16 00:00:00,,,0,3.3,,0,0,,13,21.3,FORT LANGLEY TELEGRAPH TRAIL,,7,,29.5,,,2023,1102912.2023.7.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2023-07-17 00:00:00,,,0,2,,0,0,,16,20,FORT LANGLEY TELEGRAPH TRAIL,,7,,24,,,2023,1102912.2023.7.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2023-08-01 00:00:00,,,0,1,,0,0,,11,19,FORT LANGLEY TELEGRAPH TRAIL,,8,,27,,,2023,1102912.2023.8.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2023-08-02 00:00:00,,,0,1.8,,0,0,,12,19.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,27.5,,,2023,1102912.2023.8.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2023-08-03 00:00:00,,,0,3.3,,0,0,,14,21.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,28.5,,,2023,1102912.2023.8.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2023-08-08 00:00:00,,,0,2.5,,1.6,1.6,,16.5,20.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,24.5,,,2023,1102912.2023.8.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2023-08-09 00:00:00,,,0,2,,1,1,,16,20,FORT LANGLEY TELEGRAPH TRAIL,,8,,24,,,2023,1102912.2023.8.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2023-08-10 00:00:00,,,0,1.8,,1,1,,15.5,19.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,24,,,2023,1102912.2023.8.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2023-08-11 00:00:00,,,0,0.5,,0,0,,11.5,18.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,25.5,,,2023,1102912.2023.8.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2023-08-12 00:00:00,,,0,4,,0,0,,16,22,FORT LANGLEY TELEGRAPH TRAIL,,8,,28,,,2023,1102912.2023.8.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2023-08-13 00:00:00,,,0,6.3,,0,0,,15,24.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,33.5,,,2023,1102912.2023.8.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2023-08-14 00:00:00,,,0,6.8,,0,0,,16.5,24.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,33,,,2023,1102912.2023.8.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2023-08-15 00:00:00,,,0,6.5,,0,0,,16,24.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,33,,,2023,1102912.2023.8.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2023-08-16 00:00:00,,,0,7.5,,0,0,,18,25.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,33,,,2023,1102912.2023.8.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2023-08-17 00:00:00,,,0,5,,0,0,,16,23,FORT LANGLEY TELEGRAPH TRAIL,,8,,30,,,2023,1102912.2023.8.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2023-08-18 00:00:00,,,0,0.3,,0,0,,13.5,18.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,23,,,2023,1102912.2023.8.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2023-08-19 00:00:00,,,0,0.5,,0,0,,10,18.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,27,,,2023,1102912.2023.8.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2023-08-20 00:00:00,,,0,1,,0,0,,11,19,FORT LANGLEY TELEGRAPH TRAIL,,8,,27,,,2023,1102912.2023.8.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2023-08-21 00:00:00,,,0.2,0,,0,0,,11.5,17.8,FORT LANGLEY TELEGRAPH TRAIL,,8,,24,,,2023,1102912.2023.8.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2023-08-22 00:00:00,,,1.5,0,,0,0,,11,16.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,22,,,2023,1102912.2023.8.22,1102912,,,0,
-122.551,49.144666666666666,,,,,,23,BC,,0,2023-08-23 00:00:00,,,0.5,0,,0,0,,13,17.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,22,,,2023,1102912.2023.8.23,1102912,,,0,
-122.551,49.144666666666666,,,,,,24,BC,,0,2023-08-24 00:00:00,,,0,0.3,,0,0,,10,18.3,FORT LANGLEY TELEGRAPH TRAIL,,8,,26.5,,,2023,1102912.2023.8.24,1102912,,,0,
-122.551,49.144666666666666,,,,,,25,BC,,0,2023-08-25 00:00:00,,,0,4,,0,0,,18,22,FORT LANGLEY TELEGRAPH TRAIL,,8,,26,,,2023,1102912.2023.8.25,1102912,,,0,
-122.551,49.144666666666666,,,,,,26,BC,,0,2023-08-26 00:00:00,,,0,5,,0,0,,13.5,23,FORT LANGLEY TELEGRAPH TRAIL,,8,,32.5,,,2023,1102912.2023.8.26,1102912,,,0,
-122.551,49.144666666666666,,,,,,27,BC,,0,2023-08-27 00:00:00,,,0,6,,0,0,,15,24,FORT LANGLEY TELEGRAPH TRAIL,,8,,33,,,2023,1102912.2023.8.27,1102912,,,0,
-122.551,49.144666666666666,,,,,,28,BC,,0,2023-08-28 00:00:00,,,0,1,,0.2,0.2,,13.5,19,FORT LANGLEY TELEGRAPH TRAIL,,8,,24.5,,,2023,1102912.2023.8.28,1102912,,,0,
-122.551,49.144666666666666,,,,,,29,BC,,0,2023-08-29 00:00:00,,,2,0,,15,15,,15,16,FORT LANGLEY TELEGRAPH TRAIL,,8,,17,,,2023,1102912.2023.8.29,1102912,,,0,
-122.551,49.144666666666666,,,,,,30,BC,,0,2023-08-30 00:00:00,,,0,0.5,,3.6,3.6,,14.5,18.5,FORT LANGLEY TELEGRAPH TRAIL,,8,,22.5,,,2023,1102912.2023.8.30,1102912,,,0,
-122.551,49.144666666666666,,,,,,31,BC,,0,2023-08-31 00:00:00,,,1,0,,0,0,,12,17,FORT LANGLEY TELEGRAPH TRAIL,,8,,22,,,2023,1102912.2023.8.31,1102912,,,0,
-122.551,49.144666666666666,,,,,,1,BC,,0,2023-09-01 00:00:00,,,0,2.5,,0,0,,13,20.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,28,,,2023,1102912.2023.9.1,1102912,,,0,
-122.551,49.144666666666666,,,,,,2,BC,,0,2023-09-02 00:00:00,,,0,3.3,,0,0,,13.5,21.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,29,,,2023,1102912.2023.9.2,1102912,,,0,
-122.551,49.144666666666666,,,,,,3,BC,,0,2023-09-03 00:00:00,,,0.2,0,,3.6,3.6,,14,17.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,21.5,,,2023,1102912.2023.9.3,1102912,,,0,
-122.551,49.144666666666666,,,,,,4,BC,,0,2023-09-04 00:00:00,,,2.2,0,,0,0,,13,15.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,18.5,,,2023,1102912.2023.9.4,1102912,,,0,
-122.551,49.144666666666666,,,,,,5,BC,,0,2023-09-05 00:00:00,,,0.2,0,,0,0,,14,17.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,21.5,,,2023,1102912.2023.9.5,1102912,,,0,
-122.551,49.144666666666666,,,,,,6,BC,,0,2023-09-06 00:00:00,,,2.5,0,,0.2,0.2,,10,15.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,21,,,2023,1102912.2023.9.6,1102912,,,0,
-122.551,49.144666666666666,,,,,,7,BC,,0,2023-09-07 00:00:00,,,1,0,,0,0,,10.5,17,FORT LANGLEY TELEGRAPH TRAIL,,9,,23.5,,,2023,1102912.2023.9.7,1102912,,,0,
-122.551,49.144666666666666,,,,,,8,BC,,0,2023-09-08 00:00:00,,,1.5,0,,0,0,,10,16.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2023,1102912.2023.9.8,1102912,,,0,
-122.551,49.144666666666666,,,,,,9,BC,,0,2023-09-09 00:00:00,,,0,1,,0,0,,10,19,FORT LANGLEY TELEGRAPH TRAIL,,9,,28,,,2023,1102912.2023.9.9,1102912,,,0,
-122.551,49.144666666666666,,,,,,10,BC,,0,2023-09-10 00:00:00,,,0,2,,0,0,,13,20,FORT LANGLEY TELEGRAPH TRAIL,,9,,27,,,2023,1102912.2023.9.10,1102912,,,0,
-122.551,49.144666666666666,,,,,,11,BC,,0,2023-09-11 00:00:00,,,0,1.5,,0,0,,16,19.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2023,1102912.2023.9.11,1102912,,,0,
-122.551,49.144666666666666,,,,,,12,BC,,0,2023-09-12 00:00:00,,,3.2,0,,0,0,,11.5,14.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,18,,,2023,1102912.2023.9.12,1102912,,,0,
-122.551,49.144666666666666,,,,,,13,BC,,0,2023-09-13 00:00:00,,,0,0,,0,0,,13,18,FORT LANGLEY TELEGRAPH TRAIL,,9,,23,,,2023,1102912.2023.9.13,1102912,,,0,
-122.551,49.144666666666666,,,,,,14,BC,,0,2023-09-14 00:00:00,,,0,0,,0,0,,10,18,FORT LANGLEY TELEGRAPH TRAIL,,9,,26,,,2023,1102912.2023.9.14,1102912,,,0,
-122.551,49.144666666666666,,,,,,15,BC,,0,2023-09-15 00:00:00,,,0,1.8,,0,0,,10,19.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,29.5,,,2023,1102912.2023.9.15,1102912,,,0,
-122.551,49.144666666666666,,,,,,16,BC,,0,2023-09-16 00:00:00,,,0,1,,0,0,,10.5,19,FORT LANGLEY TELEGRAPH TRAIL,,9,,27.5,,,2023,1102912.2023.9.16,1102912,,,0,
-122.551,49.144666666666666,,,,,,17,BC,,0,2023-09-17 00:00:00,,,1.5,0,,1.2,1.2,,11,16.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,22,,,2023,1102912.2023.9.17,1102912,,,0,
-122.551,49.144666666666666,,,,,,18,BC,,0,2023-09-18 00:00:00,,,2.2,0,,0,0,,12,15.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,19.5,,,2023,1102912.2023.9.18,1102912,,,0,
-122.551,49.144666666666666,,,,,,19,BC,,0,2023-09-19 00:00:00,,,4.5,0,,10.6,10.6,,9.5,13.5,FORT LANGLEY TELEGRAPH TRAIL,,9,,17.5,,,2023,1102912.2023.9.19,1102912,,,0,
-122.551,49.144666666666666,,,,,,20,BC,,0,2023-09-20 00:00:00,,,3,0,,0.2,0.2,,9.5,15,FORT LANGLEY TELEGRAPH TRAIL,,9,,20.5,,,2023,1102912.2023.9.20,1102912,,,0,
-122.551,49.144666666666666,,,,,,21,BC,,0,2023-09-21 00:00:00,,,2.2,0,,0,0,,7,15.8,FORT LANGLEY TELEGRAPH TRAIL,,9,,24.5,,,2023,1102912.2023.9.21,1102912,,,0,
-122.551,49.144666666666666,,,,,,22,BC,,0,2023-09-22 00:00:00,,,1.7,0,,0,0,,8,16.3,FORT LANGLEY TELEGRAPH TRAIL,,9,,24.5,,,2023,1102912.2023.9.22,1102912,,,0,
